tracker,config,sequence,degradation,severity,seed,frames,mean_iou,success_auc,precision_20,mean_center_error,result_path,time_path,eval_otb_root,notes
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_jumping,motion_blur,medium,42,22,0.111189,0.117912,0.045455,300.619263,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_jumping/motion_blur_medium_seed42/nfs_car_jumping.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_jumping/motion_blur_medium_seed42/nfs_car_jumping_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_jumping_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_jumping,low_resolution,medium,42,22,0.119342,0.125113,0.045455,291.497284,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_jumping/low_resolution_medium_seed42/nfs_car_jumping.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_jumping/low_resolution_medium_seed42/nfs_car_jumping_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_jumping_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_jumping,gaussian_noise,medium,42,22,0.126516,0.132313,0.045455,280.478607,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_jumping/gaussian_noise_medium_seed42/nfs_car_jumping.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_jumping/gaussian_noise_medium_seed42/nfs_car_jumping_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_jumping_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_cheetah,clean,none,0,167,0.699790,0.697634,0.011976,84.933655,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_cheetah/clean_none_seed0/nfs_cheetah.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_cheetah/clean_none_seed0/nfs_cheetah_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_cheetah,motion_blur,medium,42,167,0.709537,0.707773,0.005988,93.865623,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_cheetah/motion_blur_medium_seed42/nfs_cheetah.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_cheetah/motion_blur_medium_seed42/nfs_cheetah_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_cheetah_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_cheetah,low_resolution,medium,42,167,0.703614,0.701785,0.017964,90.701317,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_cheetah/low_resolution_medium_seed42/nfs_cheetah.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_cheetah/low_resolution_medium_seed42/nfs_cheetah_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_cheetah_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_cheetah,gaussian_noise,medium,42,167,0.657554,0.655896,0.005988,114.862274,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_cheetah/gaussian_noise_medium_seed42/nfs_cheetah.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_cheetah/gaussian_noise_medium_seed42/nfs_cheetah_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_cheetah_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_horse_running,clean,none,0,139,0.147145,0.150723,0.007194,215.121735,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_horse_running/clean_none_seed0/nfs_horse_running.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_horse_running/clean_none_seed0/nfs_horse_running_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_horse_running,motion_blur,medium,42,139,0.147110,0.150581,0.007194,213.865295,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_horse_running/motion_blur_medium_seed42/nfs_horse_running.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_horse_running/motion_blur_medium_seed42/nfs_horse_running_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_horse_running_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_horse_running,low_resolution,medium,42,139,0.141931,0.145594,0.007194,217.436096,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_horse_running/low_resolution_medium_seed42/nfs_horse_running.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_horse_running/low_resolution_medium_seed42/nfs_horse_running_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_horse_running_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_horse_running,gaussian_noise,medium,42,139,0.316752,0.318470,0.014388,142.423004,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_horse_running/gaussian_noise_medium_seed42/nfs_horse_running.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_horse_running/gaussian_noise_medium_seed42/nfs_horse_running_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_horse_running_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_motorcross,clean,none,0,39,0.324347,0.325717,0.051282,199.006577,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_motorcross/clean_none_seed0/nfs_motorcross.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_motorcross/clean_none_seed0/nfs_motorcross_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_motorcross,motion_blur,medium,42,39,0.323572,0.325463,0.051282,202.248077,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_motorcross/motion_blur_medium_seed42/nfs_motorcross.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_motorcross/motion_blur_medium_seed42/nfs_motorcross_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_motorcross_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_motorcross,low_resolution,medium,42,39,0.335595,0.337395,0.051282,191.738144,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_motorcross/low_resolution_medium_seed42/nfs_motorcross.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_motorcross/low_resolution_medium_seed42/nfs_motorcross_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_motorcross_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_motorcross,gaussian_noise,medium,42,39,0.309884,0.312008,0.051282,205.039337,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_motorcross/gaussian_noise_medium_seed42/nfs_motorcross.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_motorcross/gaussian_noise_medium_seed42/nfs_motorcross_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_motorcross_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_person_scooter,clean,none,0,413,0.362277,0.363484,0.002421,178.560715,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_person_scooter/clean_none_seed0/nfs_person_scooter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_person_scooter/clean_none_seed0/nfs_person_scooter_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_person_scooter,motion_blur,medium,42,413,0.365087,0.366504,0.004843,179.195938,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_person_scooter/motion_blur_medium_seed42/nfs_person_scooter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_person_scooter/motion_blur_medium_seed42/nfs_person_scooter_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_person_scooter_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_person_scooter,low_resolution,medium,42,413,0.373845,0.375015,0.004843,175.754608,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_person_scooter/low_resolution_medium_seed42/nfs_person_scooter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_person_scooter/low_resolution_medium_seed42/nfs_person_scooter_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_person_scooter_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_person_scooter,gaussian_noise,medium,42,413,0.355230,0.356747,0.021792,171.702026,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_person_scooter/gaussian_noise_medium_seed42/nfs_person_scooter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_person_scooter/gaussian_noise_medium_seed42/nfs_person_scooter_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_person_scooter_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_soccer_player_2,clean,none,0,475,0.313014,0.314893,0.010526,318.439545,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_player_2/clean_none_seed0/nfs_soccer_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_player_2/clean_none_seed0/nfs_soccer_player_2_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_soccer_player_2,motion_blur,medium,42,475,0.307454,0.309349,0.012632,315.911041,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_player_2/motion_blur_medium_seed42/nfs_soccer_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_player_2/motion_blur_medium_seed42/nfs_soccer_player_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_player_2_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_soccer_player_2,low_resolution,medium,42,475,0.311860,0.313330,0.010526,316.677521,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_player_2/low_resolution_medium_seed42/nfs_soccer_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_player_2/low_resolution_medium_seed42/nfs_soccer_player_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_player_2_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_soccer_player_2,gaussian_noise,medium,42,475,0.353941,0.355414,0.006316,255.339508,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_player_2/gaussian_noise_medium_seed42/nfs_soccer_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_soccer_player_2/gaussian_noise_medium_seed42/nfs_soccer_player_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_player_2_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_basketball_player_2,clean,none,0,437,0.395920,0.396991,0.016018,203.618561,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_player_2/clean_none_seed0/nfs_basketball_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_player_2/clean_none_seed0/nfs_basketball_player_2_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_basketball_player_2,motion_blur,medium,42,437,0.382944,0.383941,0.004577,212.910858,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_player_2/motion_blur_medium_seed42/nfs_basketball_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_player_2/motion_blur_medium_seed42/nfs_basketball_player_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_basketball_player_2_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_basketball_player_2,low_resolution,medium,42,437,0.396283,0.397558,0.011442,205.180405,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_player_2/low_resolution_medium_seed42/nfs_basketball_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_player_2/low_resolution_medium_seed42/nfs_basketball_player_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_basketball_player_2_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_basketball_player_2,gaussian_noise,medium,42,437,0.384265,0.385414,0.006865,184.848236,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_player_2/gaussian_noise_medium_seed42/nfs_basketball_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_basketball_player_2/gaussian_noise_medium_seed42/nfs_basketball_player_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_basketball_player_2_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_car_drifting,clean,none,0,173,0.109916,0.114348,0.011561,391.876099,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_drifting/clean_none_seed0/nfs_car_drifting.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_drifting/clean_none_seed0/nfs_car_drifting_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_car_drifting,motion_blur,medium,42,173,0.105823,0.110742,0.011561,392.347137,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_drifting/motion_blur_medium_seed42/nfs_car_drifting.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_drifting/motion_blur_medium_seed42/nfs_car_drifting_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_drifting_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_car_drifting,low_resolution,medium,42,173,0.107823,0.111944,0.011561,387.546906,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_drifting/low_resolution_medium_seed42/nfs_car_drifting.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_drifting/low_resolution_medium_seed42/nfs_car_drifting_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_drifting_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_car_drifting,gaussian_noise,medium,42,173,0.149060,0.153208,0.011561,361.061829,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_drifting/gaussian_noise_medium_seed42/nfs_car_drifting.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_drifting/gaussian_noise_medium_seed42/nfs_car_drifting_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_drifting_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_car_jumping,clean,none,0,22,0.178690,0.184068,0.045455,248.707916,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_jumping/clean_none_seed0/nfs_car_jumping.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_jumping/clean_none_seed0/nfs_car_jumping_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_car_jumping,motion_blur,medium,42,22,0.114086,0.120612,0.045455,295.997528,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_jumping/motion_blur_medium_seed42/nfs_car_jumping.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_jumping/motion_blur_medium_seed42/nfs_car_jumping_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_jumping_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_car_jumping,low_resolution,medium,42,22,0.118693,0.125113,0.045455,284.408630,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_jumping/low_resolution_medium_seed42/nfs_car_jumping.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_jumping/low_resolution_medium_seed42/nfs_car_jumping_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_jumping_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_car_jumping,gaussian_noise,medium,42,22,0.060622,0.069307,0.045455,700.266479,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_jumping/gaussian_noise_medium_seed42/nfs_car_jumping.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_car_jumping/gaussian_noise_medium_seed42/nfs_car_jumping_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_jumping_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_cheetah,clean,none,0,167,0.685955,0.684058,0.011976,83.502937,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_cheetah/clean_none_seed0/nfs_cheetah.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_cheetah/clean_none_seed0/nfs_cheetah_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_cheetah,motion_blur,medium,42,167,0.678356,0.676172,0.011976,89.306091,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_cheetah/motion_blur_medium_seed42/nfs_cheetah.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_cheetah/motion_blur_medium_seed42/nfs_cheetah_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_cheetah_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_cheetah,low_resolution,medium,42,167,0.295925,0.297919,0.005988,225.233627,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_cheetah/low_resolution_medium_seed42/nfs_cheetah.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_cheetah/low_resolution_medium_seed42/nfs_cheetah_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_cheetah_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_cheetah,gaussian_noise,medium,42,167,0.647599,0.646054,0.011976,116.882225,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_cheetah/gaussian_noise_medium_seed42/nfs_cheetah.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_cheetah/gaussian_noise_medium_seed42/nfs_cheetah_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_cheetah_gaussian_noise_medium,single-sequence NFS automation
